price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,yr_sold_built
790000.0,3,2.25,2370,10289,1.0,0,0,4,9,1590,780,2500,10004,37
880000.0,4,3.5,2800,6750,2.0,0,0,3,9,1890,910,2370,6120,63
279000.0,6,1.75,2240,11180,2.0,0,0,4,7,2240,0,1590,7955,60
295000.0,3,2.0,1810,10530,1.0,0,2,3,8,1810,0,1910,10450,23
640000.0,2,1.0,1070,5000,1.0,0,0,3,7,1070,0,1710,5000,91
940000.0,4,2.0,2490,9525,2.0,0,0,5,9,2490,0,2770,9525,46
260000.0,4,2.5,1960,5238,2.0,0,0,3,7,1960,0,1800,5894,11
559900.0,3,2.75,2930,5569,1.0,0,0,3,9,1860,1070,2580,11045,10
791500.0,4,2.0,1510,3500,1.5,0,0,5,7,1510,0,1820,3750,103
265000.0,3,1.75,1420,8250,1.0,0,0,3,7,1420,0,1740,8000,60
245000.0,3,1.75,1740,11547,1.0,0,0,3,7,1740,0,880,78408,61
485000.0,4,1.75,2560,43995,2.0,0,0,4,7,2560,0,2560,14764,53
684000.0,4,3.5,3040,8414,2.0,0,0,3,9,2420,620,3470,8066,4
425000.0,3,1.75,2500,6840,1.0,0,0,3,8,1300,1200,1580,8691,57
309600.0,4,1.75,1275,20000,1.0,0,0,4,6,1275,0,1660,20000,23
552250.0,4,2.5,2580,5823,2.0,0,0,3,8,2580,0,2380,5823,12
165000.0,4,1.0,1000,7134,1.0,0,0,3,6,1000,0,1020,7138,71
239900.0,4,1.0,1000,7134,1.0,0,0,3,6,1000,0,1020,7138,71
320000.0,2,1.0,1070,32633,1.0,0,0,4,6,1070,0,1360,32156,84
206600.0,3,2.0,1390,13464,1.0,0,0,4,7,1390,0,1720,12080,27
387000.0,4,1.75,2500,7690,1.0,0,0,3,7,1250,1250,2040,8646,42
299000.0,1,0.75,560,12120,1.0,0,0,3,4,560,0,1300,19207,47
855000.0,4,2.75,2270,10460,2.0,0,0,3,9,2270,0,2610,10180,49
315000.0,3,1.0,1900,14400,1.0,0,0,4,7,1300,600,1940,14400,61
437500.0,2,1.0,990,3120,1.0,0,2,5,7,790,200,1930,3120,107
252000.0,4,1.5,1550,19800,1.0,0,0,4,7,1050,500,1640,22654,46
375000.0,4,1.75,2200,7475,1.0,0,0,5,7,1100,1100,1600,5766,59
300000.0,4,2.5,1910,4862,2.0,0,0,3,7,1910,0,2010,5091,9
420000.0,4,1.0,1750,9600,1.5,0,0,4,7,1750,0,1750,10530,60
900000.0,3,1.0,1330,77972,1.0,0,0,3,7,1330,0,1340,17689,86
679900.0,3,2.5,2440,5750,2.0,0,2,3,9,1980,460,1520,5750,14
463000.0,3,2.5,1640,29970,2.0,0,0,3,7,1640,0,1580,28399,22
380000.0,5,2.5,2760,11340,2.0,0,0,4,9,2760,0,2470,11340,36
329500.0,4,2.5,1820,7912,2.0,0,0,3,7,1820,0,1820,8168,20
604950.0,3,2.5,2110,5608,1.0,0,0,3,8,1340,770,2040,9363,1
795000.0,5,2.5,3040,9570,1.0,0,2,4,8,1640,1400,2920,8800,48
465000.0,3,2.0,1840,40438,2.0,0,0,3,7,1840,0,1380,44049,21
673000.0,4,2.5,2990,10400,2.0,0,0,3,9,2990,0,2140,17449,13
810000.0,4,2.5,3520,15420,2.0,0,0,3,10,3520,0,3400,21455,23
785000.0,4,2.75,2440,69415,1.0,0,0,4,8,1910,530,2770,24361,26
338000.0,4,3.0,2090,7500,1.0,0,0,3,7,1370,720,1810,7650,28
280000.0,3,2.25,1430,7222,2.0,0,0,3,7,1430,0,1430,7220,21
315000.0,4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,1810,6929,60
530000.0,4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,1810,6929,61
380000.0,5,3.0,3450,9914,2.0,0,0,3,9,3450,0,2860,9721,10
297000.0,3,2.25,1450,7562,2.0,0,0,3,7,1450,0,1650,7625,20
730000.0,4,2.5,3230,7331,2.0,0,0,3,10,3230,0,3480,7447,10
450000.0,3,1.75,1640,13500,1.0,0,0,3,7,1110,530,1770,12600,74
275000.0,3,3.0,1590,7750,1.0,0,0,3,7,1060,530,1680,7500,17
595000.0,4,2.0,2020,2849,2.0,0,0,3,7,2020,0,1910,3120,55
435000.0,3,1.5,1300,3348,1.5,0,0,3,7,1300,0,1590,2577,111
270000.0,2,1.5,1380,209959,1.0,0,0,1,6,1380,0,3130,19868,60
950000.0,3,3.0,4040,14338,2.0,0,0,3,10,3030,1010,3360,14142,28
389000.0,4,2.25,2130,5337,2.0,0,0,3,7,2130,0,2300,6930,14
560000.0,4,2.25,2550,7800,1.0,0,0,3,8,1580,970,2420,8050,47
1350000.0,5,3.5,4800,14984,2.0,0,2,3,11,3480,1320,4050,19009,16
799000.0,4,2.25,2510,11585,2.0,0,0,4,8,2510,0,2450,9691,45
365500.0,3,2.0,1410,9600,1.0,0,0,4,7,1410,0,1410,9600,31
252350.0,3,2.0,1650,7352,1.0,0,0,3,7,1160,490,1710,7350,35
403950.0,4,2.5,2120,13780,2.0,0,0,3,8,2120,0,1880,12000,21
385000.0,4,1.5,2040,10726,1.0,0,0,3,7,1380,660,1610,10020,60
345000.0,4,1.0,1550,7620,1.5,0,0,3,7,1550,0,1450,7620,57
490000.0,3,2.75,1980,3128,2.0,0,0,4,9,1980,0,1950,2856,35
330000.0,3,2.5,1600,26977,2.0,0,0,3,8,1600,0,1790,27743,9
927000.0,4,2.75,3300,12090,2.0,0,0,3,8,3300,0,3180,12239,61
1118000.0,4,2.5,3840,16619,2.0,0,1,4,10,3840,0,3600,16553,31
330000.0,2,1.0,1220,10000,1.0,0,0,5,7,1220,0,2000,9600,65
530000.0,5,2.25,2720,8800,1.0,0,0,4,7,1500,1220,2110,8800,57
365000.0,4,2.0,1940,25600,1.0,0,0,1,8,1940,0,2000,10071,52
378750.0,3,2.5,2160,3000,1.5,0,0,3,7,1260,900,1060,3500,105
269900.0,4,1.75,1530,8750,1.5,0,0,4,7,1530,0,1390,8750,46
557000.0,3,3.5,1710,2096,2.0,0,0,3,8,1290,420,1630,1543,7
360000.0,4,1.75,3730,16980,1.0,0,0,4,7,2150,1580,1880,16963,40
352000.0,2,1.0,940,5000,1.0,0,0,4,7,940,0,1560,4500,78
437000.0,3,2.5,1750,22357,2.0,0,0,3,8,1750,0,2430,22357,21
322500.0,4,2.5,1820,6753,2.0,0,0,3,7,1820,0,1820,7107,20
650000.0,3,3.25,1510,2000,2.0,0,0,3,9,1330,180,1510,1352,13
450000.0,3,2.0,1290,1213,3.0,0,0,3,8,1290,0,1290,3235,13
278500.0,3,2.0,1570,5250,1.0,0,0,3,7,1570,0,1570,5250,17
364950.0,4,2.5,1930,6957,2.0,0,0,3,8,1930,0,2090,6996,20
840000.0,4,3.5,2840,40139,1.0,0,4,4,10,2840,0,3180,36852,28
268000.0,3,2.5,1550,8134,2.0,0,0,3,7,1550,0,1550,8134,24
517534.0,2,1.0,833,143947,1.0,0,0,3,5,833,0,1380,143947,8
632925.0,3,2.5,2990,32239,2.0,0,0,4,8,2990,0,2990,36497,36
577500.0,3,2.5,2000,7251,2.0,0,0,3,9,2000,0,2450,8118,19
339000.0,4,1.5,2390,7480,1.5,0,2,3,7,2390,0,2850,6867,95
570000.0,3,1.75,2910,37461,1.0,0,0,4,7,1530,1380,2520,18295,47
563500.0,4,1.75,2085,174240,1.0,0,0,3,7,1610,475,2690,174240,50
423000.0,4,2.25,2200,9351,1.0,0,0,5,7,1290,910,1910,8660,53
355000.0,3,2.25,1860,5028,2.0,0,0,3,8,1860,0,2320,5465,2
1550000.0,5,4.25,6070,171626,2.0,0,0,3,12,6070,0,4680,211267,15
482000.0,2,1.0,950,3960,1.0,0,0,3,7,950,0,1320,4050,73
625000.0,3,1.75,1600,9135,1.0,0,0,5,7,1600,0,1580,9800,59
538000.0,3,2.5,2250,11632,2.0,0,0,3,8,2250,0,2360,11632,26
380000.0,3,2.5,2280,10255,2.0,0,0,4,8,2280,0,2310,10094,30
375000.0,2,1.0,940,5120,1.0,0,0,3,7,940,0,1300,5120,105
245000.0,3,2.5,1530,8500,1.0,0,0,5,7,1030,500,1850,8140,19
310000.0,5,1.75,2190,27260,1.0,0,0,4,7,2190,0,1620,39480,67
1300000.0,3,2.0,2350,15021,1.0,0,0,4,8,1770,580,3530,15715,39
397000.0,4,2.0,1440,7680,1.0,0,0,3,7,1200,240,1460,9660,43
365000.0,3,2.5,2200,4052,2.0,0,0,3,8,2200,0,2310,5082,10
328500.0,4,3.0,2290,8250,2.0,0,0,3,9,2290,0,2290,8250,24
988000.0,4,3.0,4040,19700,2.0,0,0,3,11,4040,0,3930,21887,27
1000000.0,4,2.5,2610,3277,1.5,0,0,5,8,1920,690,1810,3277,92
237000.0,3,2.5,1490,2138,2.0,0,0,3,7,1490,0,1490,2094,9
525000.0,4,2.5,2450,5280,2.0,0,0,3,8,2450,0,2300,4674,11
749000.0,4,2.5,1710,9627,1.0,0,0,3,9,1440,270,2140,9131,38
722500.0,5,2.5,4870,11800,2.0,0,0,3,10,3470,1400,3180,11398,31
843000.0,3,2.5,3130,8750,2.0,0,0,3,10,3130,0,2860,9003,24
438000.0,2,2.0,1270,1372,3.0,0,0,3,8,1270,0,1610,3090,14
578000.0,3,1.75,2120,10875,1.0,0,2,3,8,1540,580,2460,11760,37
227950.0,3,1.5,1670,8230,1.0,0,0,5,7,1670,0,2077,4910,60
196000.0,3,2.25,2070,11576,2.0,0,0,3,7,2070,0,1890,7519,40
641000.0,2,1.0,1420,5332,1.0,0,0,3,8,1070,350,2400,5406,61
350000.0,3,1.5,1250,219978,1.0,0,0,4,6,1250,0,1930,210394,35
205000.0,3,1.0,940,7980,1.0,0,0,4,7,940,0,1150,8050,54
400000.0,3,1.75,1920,9102,1.0,0,0,3,7,1920,0,1920,9760,46
1030000.0,3,2.5,3545,9816,1.0,0,0,3,10,2610,935,3630,7704,9
505000.0,3,2.0,1260,5460,1.0,0,0,3,7,1260,0,1510,5460,43
475000.0,5,2.5,2340,7200,1.0,0,0,3,7,1300,1040,1930,7221,39
520000.0,3,2.25,2590,9263,1.0,0,0,5,8,1440,1150,2580,9450,37
1450000.0,3,4.5,3970,24920,2.0,0,2,3,10,3260,710,2610,13838,38
333500.0,3,1.75,1220,9732,1.0,0,0,3,7,1220,0,1630,10007,49
232000.0,3,1.0,1400,10403,1.0,0,0,4,6,1400,0,1230,10209,39
691100.0,3,2.75,2360,16117,1.0,0,0,4,8,1710,650,2120,16117,32
811000.0,3,1.75,1870,9897,1.0,0,0,4,8,1870,0,1900,10005,54
551000.0,3,2.5,2830,5802,2.0,0,0,3,9,2830,0,2500,5788,13
496500.0,3,2.5,2260,3640,2.0,0,0,3,8,2260,0,2350,3710,21
705000.0,3,3.0,1970,20978,2.0,1,3,4,9,1770,200,2280,75396,34
578000.0,4,2.5,3140,9225,1.0,0,2,5,9,1770,1370,2460,9600,48
255000.0,3,1.75,1240,8659,1.0,0,0,5,7,1240,0,1490,8223,29
1050000.0,4,3.5,3450,7832,2.0,0,0,3,10,3450,0,3220,8567,7
348000.0,3,2.25,2570,8491,2.0,0,0,4,8,2570,0,2400,8049,26
230000.0,3,2.0,1510,3413,2.0,0,0,3,7,1510,0,1570,3777,29
359500.0,4,2.25,2390,11250,2.0,0,0,3,9,2390,0,2480,11250,26
330000.0,3,1.0,980,7000,1.0,0,0,3,6,980,0,1220,7000,61
80000.0,1,0.75,430,5050,1.0,0,0,2,4,430,0,1200,7500,102
465000.0,3,1.75,1480,6360,1.0,0,0,3,7,1480,0,1480,6360,60
325000.0,4,2.5,1850,7324,2.0,0,0,3,8,1850,0,2100,7329,17
340500.0,3,2.0,2270,28025,1.0,0,0,4,7,1920,350,1770,14833,68
342500.0,3,2.5,1810,5192,2.0,0,0,3,8,1810,0,1810,6200,22
290900.0,2,2.0,1610,17600,2.0,0,0,3,6,1610,0,1310,12950,84
868700.0,3,4.25,3840,6161,2.0,0,0,3,10,3840,0,3230,7709,15
1199000.0,4,2.75,4110,8400,2.0,0,1,3,9,3130,980,2820,8400,86
1150000.0,4,3.25,4190,10259,2.0,0,0,3,11,3150,1040,4300,11919,14
859900.0,4,2.75,3390,6298,2.0,0,0,3,9,3390,0,3390,7111,3
520000.0,4,2.25,1890,3006,2.0,0,0,3,7,1890,0,1580,3000,11
460000.0,3,2.5,1610,2527,2.0,0,2,3,9,1080,530,1610,4173,9
438924.0,3,1.5,1050,4590,1.0,0,0,3,7,850,200,1770,5400,65
315000.0,2,1.0,630,6550,1.0,0,0,3,5,630,0,1420,6550,97
590000.0,4,2.75,2910,10650,1.0,0,2,3,8,1780,1130,2920,10988,39
378500.0,4,1.75,1700,8640,1.0,0,0,3,7,850,850,1620,9000,59
328500.0,3,2.5,1950,8130,2.0,0,0,4,9,1950,0,2350,7691,24
849950.0,3,3.0,2990,9773,2.0,0,0,4,8,2990,0,2230,11553,42
525000.0,3,1.5,1350,6000,1.0,0,2,3,7,900,450,1730,6012,64
1385000.0,4,3.25,4860,181319,2.5,0,0,3,9,4860,0,3850,181319,22
295000.0,4,2.5,2160,7725,1.0,0,0,4,8,1460,700,2060,8250,37
1067000.0,6,3.5,4860,11793,2.0,0,0,3,11,3860,1000,3600,11793,16
207950.0,2,2.0,890,5000,1.0,0,0,3,6,890,0,1860,5000,97
699900.0,4,2.75,2810,7302,2.0,0,0,3,9,2810,0,2820,7302,12
1280000.0,5,2.5,3400,9500,2.0,0,1,4,8,3400,0,3080,11081,38
452000.0,4,1.5,1580,7350,1.0,0,0,4,7,960,620,1560,7350,51
370000.0,3,2.0,1680,5036,1.0,0,1,4,7,1680,0,1680,4921,28
232000.0,3,1.75,1300,11230,1.0,0,0,5,7,1300,0,1300,10794,47
669950.0,5,2.5,2820,14062,2.0,0,0,4,7,2380,440,1910,10392,54
397500.0,3,2.0,1510,6710,1.0,0,0,3,7,1070,440,1660,6600,42
490000.0,2,2.5,1230,1391,2.0,0,0,3,8,870,360,1240,1350,10
725000.0,4,2.0,2110,4140,2.0,0,0,3,9,1710,400,1440,4420,90
299000.0,3,2.75,3080,19635,1.0,0,2,4,7,1610,1470,2424,12410,56
625000.0,2,1.5,1490,5750,1.5,0,0,4,7,1190,300,1590,4025,114
437500.0,3,2.5,2120,4500,2.0,0,0,3,7,2120,0,2530,4816,14
650000.0,4,2.5,3180,5438,2.0,0,0,3,9,3180,0,3030,5335,12
475000.0,2,1.0,1490,3825,1.0,0,0,3,7,860,630,1460,3825,85
342000.0,3,2.0,1930,11947,1.0,0,0,4,8,1930,0,2200,12825,48
1197350.0,4,2.5,2770,7800,2.0,0,0,3,10,2770,0,2720,10000,15
280000.0,3,1.5,1670,11610,1.0,0,0,4,7,1670,0,1930,10200,52
240000.0,2,1.75,1330,7200,1.0,0,0,3,7,1330,0,1450,11682,21
529000.0,3,1.0,1210,3328,1.5,0,0,4,7,1210,0,1640,3333,90
442000.0,3,1.0,1190,5100,1.0,0,0,4,7,1030,160,1690,5100,74
615000.0,2,1.0,1540,6872,1.0,0,0,4,7,820,720,1420,5538,68
1485000.0,4,3.75,4030,10800,2.0,0,0,3,10,4030,0,2160,7200,8
585000.0,4,1.75,2430,7559,1.0,0,0,4,8,1580,850,1980,8750,34
480000.0,4,2.5,2600,7787,2.0,0,0,3,8,2600,0,2830,7787,10
1095000.0,5,3.5,4410,57063,2.0,0,0,4,9,4410,0,2900,50529,24
290000.0,4,1.0,1330,8184,1.5,0,0,3,7,1330,0,1220,660,65
615000.0,3,1.75,1900,5000,1.0,0,0,5,7,950,950,1770,5000,63
300000.0,2,1.0,1100,7680,1.0,0,0,4,7,1100,0,1460,7680,65
308000.0,3,1.0,1980,39150,1.5,0,0,3,6,1580,400,1860,11811,82
750000.0,3,2.5,2400,7745,2.0,0,0,3,9,2400,0,2080,8615,14
2250000.0,4,2.25,4760,8036,2.5,0,0,5,9,3390,1370,2950,9323,98
890000.0,4,3.25,3180,194278,2.0,0,0,3,10,3180,0,2200,178160,9
288000.0,3,1.0,1190,7560,1.0,0,0,5,6,1190,0,1190,7560,57
190000.0,2,1.0,630,6000,1.0,0,0,3,6,630,0,1470,6840,71
515000.0,5,3.0,2530,5105,1.0,0,0,3,8,1520,1010,2290,4011,10
235000.0,4,1.5,1690,11054,1.0,0,0,4,5,1690,0,1690,9040,84
275000.0,2,1.0,940,5000,1.0,0,0,3,6,940,0,940,5000,63
727500.0,2,2.0,1240,9119,1.0,0,0,4,7,1240,0,1380,9121,62
650000.0,4,2.5,3040,6587,2.0,0,0,3,7,3040,0,2740,6587,11
1600000.0,6,5.0,6050,230652,2.0,0,3,3,11,6050,0,4210,233971,13
365000.0,4,1.0,1590,7085,1.5,0,0,3,6,1590,0,1320,7085,70
662000.0,3,1.75,2500,36947,1.0,0,0,3,9,2500,0,2590,28837,30
270500.0,3,2.5,1780,7848,1.0,0,0,3,7,1320,460,1680,7848,37
200000.0,2,1.5,1360,1898,2.0,0,0,3,7,1360,0,1360,1898,37
970000.0,4,3.25,4740,76230,2.0,0,0,3,10,4740,0,3340,49206,28
160000.0,3,1.5,1010,9600,1.0,0,0,4,7,1010,0,1400,9660,52
204000.0,3,1.0,1040,7405,1.0,0,0,4,6,1040,0,1580,7405,44
358000.0,3,2.25,1610,6655,2.0,0,0,4,7,1610,0,1780,7529,30
452000.0,4,1.75,1570,8268,1.0,0,0,3,7,1570,0,1870,8190,36
595000.0,2,2.0,1510,4000,1.0,0,0,4,7,1010,500,1920,4000,114
249000.0,3,2.0,1360,6082,1.0,0,0,3,7,1360,0,1360,6987,21
346900.0,4,2.5,1970,5106,2.0,0,0,3,8,1970,0,2230,5109,16
2125000.0,3,2.5,5403,24069,2.0,1,4,4,12,5403,0,3980,104374,39
280000.0,4,2.5,1560,4350,2.0,0,0,3,7,1560,0,1560,4350,11
318888.0,4,1.75,2320,12000,1.0,0,0,4,8,2270,50,2120,9880,41
530000.0,3,2.25,2120,40518,1.0,0,0,3,8,2120,0,2480,13492,47
375000.0,3,2.25,2120,18500,2.0,0,0,4,8,2120,0,2120,14479,31
910000.0,4,2.5,3350,29242,2.0,0,0,3,11,3350,0,3920,24728,27
782000.0,4,2.5,2380,9614,2.0,0,0,4,10,2380,0,2560,9770,23
259950.0,2,2.0,1070,649,2.0,0,0,3,9,720,350,1070,928,7
315000.0,4,2.75,2300,18360,1.0,0,0,4,7,1560,740,1870,9588,35
215000.0,2,1.0,1320,8865,1.0,0,0,4,6,1320,0,1190,6490,71
705000.0,3,1.75,2180,10221,1.0,0,2,4,7,1140,1040,2180,8535,68
1450000.0,3,3.0,4380,6320,2.0,0,3,5,10,3580,800,3080,7680,62
451000.0,3,1.75,1790,9813,2.0,0,0,3,7,1790,0,1520,10125,66
261000.0,2,1.0,750,8125,1.0,0,0,4,6,750,0,1340,8750,71
396000.0,3,1.5,1300,8280,1.0,0,0,5,7,1300,0,1570,8692,58
725000.0,4,2.5,2990,29170,2.0,0,3,3,9,2990,0,3715,29170,15
1950000.0,7,3.5,4640,15235,2.0,0,1,3,11,2860,1780,3230,20697,49
238000.0,4,1.0,1400,7242,1.5,0,0,3,7,1400,0,1310,7314,55
750000.0,6,1.75,2750,9563,2.0,0,0,4,8,2750,0,2040,9563,42
331500.0,4,2.5,2050,10271,2.0,0,0,3,7,2050,0,2050,8103,16
460000.0,4,3.0,2230,108900,1.0,0,0,3,7,1410,820,1960,65340,36
404950.0,4,2.25,2340,217014,1.0,0,0,4,8,2340,0,2340,107898,32
880000.0,3,2.5,2870,5163,2.0,0,0,3,9,2870,0,1630,7995,0
863000.0,4,2.5,4120,22370,2.0,0,0,3,10,4120,0,3180,7257,17
638700.0,3,1.75,2080,9162,1.0,0,0,3,7,1370,710,1870,8944,54
435000.0,3,2.5,1840,5680,2.0,0,0,3,7,1840,0,1600,4697,6
260000.0,3,1.0,1180,5350,1.5,0,0,4,6,1180,0,1490,5350,55
671500.0,5,2.75,2160,4000,1.5,0,0,5,7,1530,630,2040,4000,87
610000.0,3,1.0,1180,3400,1.5,0,0,3,8,1180,0,1440,3400,107
405000.0,2,0.75,1160,15029,1.0,0,0,4,6,870,290,1870,25346,77
338900.0,4,2.5,1830,5612,2.0,0,0,3,7,1830,0,1830,5998,11
720000.0,4,4.0,3200,7708,2.0,0,0,3,10,3200,0,3480,7944,11
442000.0,5,3.0,2560,5445,1.5,0,0,4,7,1760,800,1080,5445,88
650000.0,5,2.75,2550,5040,1.5,0,0,5,8,2550,0,1590,3840,112
263500.0,3,1.75,1330,9917,1.0,0,0,3,7,1040,290,1330,9081,34
300000.0,2,1.0,1220,75794,1.0,0,0,4,7,1220,0,2010,98010,51
266000.0,3,2.5,1805,3402,2.0,0,0,3,7,1805,0,2095,3402,5
930000.0,4,4.0,6050,84942,2.5,0,2,3,9,4150,1900,2700,199504,5
530000.0,4,2.5,2320,5493,2.0,0,0,3,8,2320,0,2450,5471,11
180000.0,3,1.0,1384,8960,1.0,0,0,4,6,1384,0,1000,8470,49
619000.0,3,2.5,2720,6439,2.0,0,0,3,9,2720,0,3180,7320,9
264000.0,3,1.5,1820,10608,1.0,0,0,4,7,1820,0,1380,8976,52
730000.0,2,2.25,2130,4920,1.5,0,4,4,7,1530,600,2130,4920,73
439000.0,4,2.25,2060,10070,2.0,0,0,3,7,2060,0,2060,8155,39
268500.0,4,1.75,1420,7500,1.0,0,0,4,7,1080,340,1500,7260,33
330000.0,3,1.75,1510,15744,1.0,0,0,3,7,1510,0,1470,15744,29
640000.0,3,2.5,2160,4000,1.5,0,0,3,8,1960,200,2160,5120,111
900000.0,3,2.5,3180,12600,2.0,0,0,4,11,3180,0,3030,12835,36
370000.0,3,2.25,2110,13300,2.0,0,0,4,8,2110,0,2470,14000,29
685000.0,3,2.0,2060,2900,1.5,0,0,5,8,1330,730,1910,3900,84
505000.0,3,1.5,1830,217800,1.0,0,0,3,7,1010,820,2450,165963,33
265000.0,3,1.75,1820,32666,1.0,0,0,4,7,1820,0,2050,43560,48
290000.0,3,2.5,1610,2937,2.0,0,0,3,8,1610,0,1610,3049,9
296000.0,4,2.5,1780,3600,2.0,0,0,3,7,1780,0,2020,3802,8
360000.0,4,2.5,1840,9611,2.0,0,0,3,7,1840,0,1830,8505,19
240500.0,3,1.75,1460,10584,1.0,0,0,3,7,990,470,1220,12012,17
372500.0,2,2.5,1400,2958,2.0,0,0,3,8,1400,0,1540,2385,7
595000.0,3,2.5,3370,14402,2.0,0,2,3,9,3370,0,3330,9691,10
515000.0,4,3.0,3590,8249,2.0,0,0,3,9,3590,0,2860,7995,17
1220000.0,4,2.25,3200,15367,2.0,0,0,4,9,3200,0,3070,15263,52
507000.0,2,1.75,1670,6460,1.0,0,0,3,8,1670,0,2170,6254,10
399950.0,4,2.0,2420,31465,1.0,0,0,3,9,2420,0,2560,32186,31
185000.0,3,1.75,1430,10816,2.0,0,0,3,7,1430,0,1560,10816,20
460000.0,3,1.75,1440,7070,1.0,0,0,3,7,1440,0,1440,7210,34
435500.0,3,2.25,1450,4789,2.0,0,0,3,7,1450,0,1560,4490,30
469000.0,4,2.75,3550,13938,1.0,0,0,5,8,2100,1450,2050,9000,49
531000.0,2,3.0,1270,1175,2.0,0,0,3,8,1110,160,1290,1800,14
443500.0,2,1.0,940,6804,1.0,0,0,3,7,940,0,1150,6930,66
223000.0,3,2.0,1670,6824,1.0,0,0,3,7,1300,370,1660,7586,24
590000.0,4,3.5,3100,15842,2.0,0,0,3,8,2400,700,2200,19400,19
340000.0,2,2.5,1100,1760,3.0,0,0,3,7,1100,0,1200,1415,17
650000.0,3,2.0,1870,3388,1.0,0,0,4,8,1230,640,1780,4050,89
533600.0,3,2.5,1930,5080,2.0,0,0,4,8,1930,0,2190,5085,24
695000.0,3,2.75,2540,4694,2.0,0,0,3,9,2540,0,2600,6344,9
242000.0,3,1.75,1280,7524,1.5,0,0,4,7,1280,0,1500,7777,26
425000.0,3,2.25,1820,8814,1.0,0,0,3,7,1280,540,1810,7515,48
525000.0,3,2.25,1490,9414,2.0,0,0,3,7,1490,0,1290,10125,34
485000.0,3,2.5,1880,5502,2.0,0,0,3,8,1880,0,2040,5411,26
175000.0,3,1.0,1250,9775,1.0,0,0,3,7,1250,0,1390,9650,44
210000.0,3,2.0,1440,7210,1.0,0,0,3,8,1440,0,1700,7245,31
260000.0,3,2.5,1920,7415,2.0,0,0,3,7,1920,0,1930,7536,26
577000.0,3,2.5,2060,5750,1.0,0,0,3,7,1330,730,1920,5750,38
200000.0,3,1.5,1210,10588,1.0,0,0,4,7,1210,0,1408,10588,56
605000.0,2,1.75,1760,5000,1.0,0,0,4,7,940,820,1530,5000,88
325000.0,3,1.0,990,6750,1.0,0,0,4,6,990,0,1440,6860,67
289500.0,3,1.0,960,6400,1.0,0,0,4,6,820,140,1200,6600,70
559950.0,3,2.5,1660,1458,3.0,0,0,3,9,1660,0,1660,1784,0
1042500.0,3,1.75,1900,9375,1.0,0,1,4,8,1330,570,2760,9375,74
543500.0,3,2.25,1270,2790,1.0,0,0,3,7,990,280,1920,4000,44
480000.0,4,2.25,3250,34293,2.0,0,0,4,9,3250,0,3110,35982,31
218000.0,3,1.0,960,9633,1.0,0,0,5,6,960,0,1080,8610,32
565000.0,2,1.75,1330,6000,1.0,0,0,4,7,960,370,1620,6000,100
426700.0,3,1.75,2080,7700,1.0,0,0,5,7,1600,480,1680,7700,46
650000.0,3,2.5,2690,11575,1.0,0,3,3,8,2130,560,2390,11782,57
542000.0,2,1.0,890,3060,1.0,0,0,3,7,770,120,1760,4080,104
415000.0,3,1.75,1070,8000,1.0,0,0,3,7,1070,0,1200,7990,37
214000.0,3,1.0,1200,8316,1.0,0,0,4,6,1200,0,1200,8316,61
245000.0,3,1.5,1360,8910,2.0,0,0,5,7,1360,0,1220,8912,66
314500.0,3,2.0,2050,13303,1.0,0,0,3,8,2050,0,2180,11590,21
1120000.0,3,1.5,3000,5750,2.0,0,0,5,9,2000,1000,1820,5750,91
378000.0,2,2.0,1300,3850,1.0,0,0,3,7,800,500,950,5500,52
305000.0,4,2.5,2250,9091,1.0,0,0,3,7,1340,910,1540,7802,32
595000.0,5,2.75,3740,6750,1.0,0,0,4,8,1980,1760,2620,7920,37
729500.0,3,2.5,1660,1091,3.0,0,1,3,9,1530,130,1510,1352,0
430000.0,3,2.5,2360,6699,2.0,0,0,3,7,2360,0,2360,4744,11
240000.0,3,1.75,1760,6500,1.0,0,0,3,7,1150,610,1760,8125,28
545000.0,3,1.75,1680,6200,1.5,0,0,3,7,1680,0,1680,5100,99
530000.0,3,1.75,1320,2500,1.0,0,0,3,7,870,450,1580,2750,96
157000.0,1,1.0,870,26326,1.0,0,0,3,6,870,0,1250,10608,75
425000.0,4,1.0,1260,7645,1.5,0,0,3,6,1260,0,1170,7649,90
220000.0,3,1.0,1000,6020,1.0,0,0,3,6,1000,0,1300,8640,70
521000.0,4,1.75,2020,36400,1.0,0,0,4,8,1550,470,2520,38255,38
325000.0,3,1.0,1920,6862,1.0,0,2,3,7,1120,800,2000,6900,62
597500.0,3,2.0,2150,5400,1.5,0,0,4,7,1380,770,1940,6500,104
337000.0,3,2.5,1470,3976,2.0,0,0,3,7,1470,0,1490,4400,15
1000000.0,3,2.5,3180,10492,2.0,0,2,3,10,3180,0,3000,9812,24
3070000.0,3,2.5,3930,55867,1.0,1,4,4,8,2330,1600,2730,26324,57
495000.0,3,1.0,990,6000,1.0,0,0,3,6,990,0,1250,6000,71
748000.0,4,3.5,2770,3330,2.0,0,0,3,8,1970,800,2180,3380,14
888000.0,3,1.5,1250,8710,1.0,0,0,4,7,1250,0,1750,9185,61
